type,id,center/lat,center/lon,nodes/0,nodes/1,nodes/2,nodes/3,nodes/4,nodes/5,nodes/6,nodes/7,nodes/8,nodes/9,nodes/10,nodes/11,nodes/12,nodes/13,nodes/14,nodes/15,nodes/16,nodes/17,nodes/18,nodes/19,nodes/20,nodes/21,nodes/22,nodes/23,nodes/24,nodes/25,nodes/26,nodes/27,nodes/28,nodes/29,tags/landuse,nodes/30,nodes/31,nodes/32,nodes/33,nodes/34,nodes/35,nodes/36,nodes/37,nodes/38,nodes/39,nodes/40,nodes/41,nodes/42,nodes/43,nodes/44,nodes/45,nodes/46,nodes/47,nodes/48,nodes/49,nodes/50,nodes/51,nodes/52,nodes/53,nodes/54,nodes/55,nodes/56,nodes/57,nodes/58,nodes/59,nodes/60,nodes/61,nodes/62,nodes/63,nodes/64,nodes/65,nodes/66,nodes/67,nodes/68,nodes/69,nodes/70,nodes/71,nodes/72,nodes/73,nodes/74,nodes/75,nodes/76,nodes/77,nodes/78,nodes/79,nodes/80,nodes/81,nodes/82,nodes/83,nodes/84,nodes/85,nodes/86,nodes/87,nodes/88,nodes/89,nodes/90,nodes/91,nodes/92,nodes/93,nodes/94,nodes/95,nodes/96,nodes/97,nodes/98,nodes/99,nodes/100,nodes/101,nodes/102,nodes/103,nodes/104,nodes/105,nodes/106,nodes/107,nodes/108,nodes/109,nodes/110,nodes/111,nodes/112,nodes/113,nodes/114,nodes/115,nodes/116,nodes/117,nodes/118,nodes/119,nodes/120,nodes/121,nodes/122,nodes/123,nodes/124,nodes/125,nodes/126,nodes/127,nodes/128,nodes/129,nodes/130,nodes/131,nodes/132,nodes/133,nodes/134,nodes/135,nodes/136,nodes/137,nodes/138,nodes/139,nodes/140,nodes/141,nodes/142,nodes/143,nodes/144,nodes/145,nodes/146,nodes/147,nodes/148,nodes/149,nodes/150,nodes/151,nodes/152,nodes/153,nodes/154,nodes/155,nodes/156,nodes/157,nodes/158,nodes/159,nodes/160,nodes/161,nodes/162,nodes/163,nodes/164,nodes/165,nodes/166,nodes/167,nodes/168,nodes/169,nodes/170,nodes/171,nodes/172,nodes/173,nodes/174,nodes/175,nodes/176,nodes/177,nodes/178,nodes/179,nodes/180,nodes/181,nodes/182,tags/crop,tags/int_name,tags/name,tags/name:en,tags/name:mk,tags/layer,tags/operator,tags/grape_variety,members/0/type,members/0/ref,members/0/role,members/1/type,members/1/ref,members/1/role,tags/type
way,678897465,41.7129615,22.2040922,6356692419,6356692420,6356692421,6356692422,6356692423,6356692419,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,678897466,41.7133867,22.2039925,6356692419,6356692424,6356692425,6356692426,6356692427,6356692420,6356692419,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840686771,41.8886978,21.9367395,7844535614,7844535615,7844535616,7844535617,7844535614,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840686786,41.8742101,21.9154791,7844539823,7844539824,7844539825,7844539826,7844539823,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840686787,41.8744773,21.9139077,7844539827,7844539828,7844539829,7844539830,7844539831,7844539832,7844539833,7844539834,7844539835,7844539836,7844539837,7844539827,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840686788,41.8740728,21.9128334,7844539838,7844539839,7844539840,7844539841,7844539842,7844539838,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840686797,41.8706521,21.9287123,7844539901,7844539907,7844539902,7844539903,7844539904,7844539905,7844539906,7844539901,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840901776,41.8822875,21.8865229,7846413455,7846413456,7846413457,7846413458,7846413459,7846413460,7846413461,7846413462,7846413463,7846413464,7846413465,7846413466,7846413467,7846413468,7846413469,7846413470,7846413471,7846413472,7846413473,7846413474,7846413475,7846413476,7846413477,7846413478,7846413479,7846413480,7846413481,7846413482,7846413483,7846413484,vineyard,7846413485,7846413486,7846413487,7846413488,7846413489,7846413490,7846413491,7846413492,7846413493,7846413494,7846413495,7846413496,7846413497,7846413498,7846413499,7846413500,7846413501,7846413502,7846413503,7846413504,7846413505,7846413506,7846413507,7846413508,7846413509,7846413510,7846413511,7846413512,7846413513,7846413610,7846413514,7846413455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932356,41.878773,21.8870522,7846647280,7846647281,7846647282,7846647283,7846647284,7846647280,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932357,41.8775149,21.8874096,7846653985,7846653986,7846653987,7846653988,7846653985,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932358,41.8778146,21.8891955,7846653989,7846653990,7846653991,7846653992,7846654000,7846653993,7846653999,7846653994,7846653995,7846653996,7846653997,7846653998,7846653989,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932359,41.880166,21.892238,7846654001,7846654002,7846654003,7846654004,7846654005,7846654006,7846654001,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932360,41.8771751,21.8910569,7846654007,7846654008,7846654009,7846654010,7846654011,7846654012,7846654013,7846654014,7846654007,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932361,41.8767744,21.8921637,7846654015,7846654016,7846654017,7846654018,7846654019,7846654015,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932362,41.876654,21.8930958,7846654020,7846654021,7846654022,7846654023,7846654020,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932364,41.8767832,21.8947082,7846654039,7846654040,7846654041,7846654042,7846654043,7846654044,7846654045,7846654046,7846654047,7846654048,7846654049,7846654050,7846654051,7846654052,7846654039,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932366,41.8780827,21.894809,7846654093,7846654094,7846654091,7846654090,7846654089,7846654088,7846654087,7846654086,7846654093,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932367,41.8773968,21.8972721,7846654095,7846654096,7846654097,7846654098,7846654099,7846654100,7846654101,7846654102,7846654103,7846654104,7846654105,7846654106,7846654107,7846654095,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932368,41.8768258,21.8985009,7846654108,7846654109,7846654110,7846654111,7846654112,7846654108,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932369,41.8771263,21.8992612,7846654113,7846654114,7846654115,7846654116,7846654117,7846654113,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932370,41.8775991,21.9004112,7846654118,7846654119,7846654120,7846654121,7846654122,7846654123,7846654124,7846654125,7846654126,7846654127,7846654118,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932371,41.8775955,21.9009891,7846654128,7846654129,7846654130,7846654131,7846654128,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932372,41.877567,21.9012844,7846654132,7846654133,7846654134,7846654135,7846654132,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932373,41.8775367,21.9015342,7846654136,7846654137,7846654148,7846654138,7846654139,7846654136,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932374,41.8771543,21.903,7846654140,7846654141,7846654142,7846654143,7846654144,7846654145,7846654146,7846654147,7846654140,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932377,41.8781355,21.904625,7846654150,7846654185,7846654151,7846654152,7846654153,7846654154,7846654155,7846654156,7846654173,7849861163,7846654157,7846654158,7846654159,7846654160,7846654161,7846654162,7846654163,7846654164,7846654165,7846654166,7846654167,7846654168,7846654169,7846654170,7846654171,7846654150,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932379,41.8774322,21.905923,7846654172,7849861163,7846654173,7846654156,7846654174,7846654175,7846654176,7846654172,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932380,41.8783226,21.9067377,7846654177,7846654178,7846654179,7846654180,7846654181,7844488247,7846654182,7846654183,7846654184,7846654185,7846654151,7846654186,7846654187,7846654188,7846654189,7846654177,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932381,41.876958,21.909216,7846654190,7849861219,7846654191,7846654192,7846654193,7846654194,7846654195,7846654196,7846654197,7846654198,7846654199,7846654200,7846654201,7846654202,7846654203,7846654204,7846654205,7846654190,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932382,41.8766955,21.9125339,7846654206,7846654207,7846654222,7849861208,7846654208,7846654209,7846654206,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932383,41.8761241,21.9123823,7846654210,7846654211,7846654212,7846654213,7846654214,7846654215,7846654216,7846654217,7846654218,7846654219,7846654220,7846654221,7846654209,7846654208,7849861208,7846654210,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932384,41.8753592,21.9128109,7846654216,7846654223,7846654224,7846654225,7846654226,7846654217,7846654216,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840932388,41.8736308,21.9186745,7846654288,7846654289,7846654290,7846654291,7846654292,7846654293,7846654294,7846654288,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840947804,41.8725681,21.910148,7846805632,7846805636,7846805637,7846805638,7846805639,7846805640,7846805632,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840947805,41.8723521,21.9107094,7846805641,7846805642,7846805643,7846805644,7846805641,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840947806,41.8719987,21.9115597,7846805645,7846805646,7846805647,7846805648,7846805645,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840947815,41.8757789,21.9163248,7846805699,7846805700,7846805701,7846805737,7846805744,7846805702,7846805703,7846805724,7846805699,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,840947816,41.8751149,21.9169316,7846805704,7846805705,7846805706,7844535677,7844539788,7844535679,7846805707,7846805708,7846805742,7846805709,7846805743,7846805704,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,841053798,41.8731809,21.9258431,7847613509,7847613510,7847613511,7847613512,7847613509,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,841053806,41.8837117,21.9329093,7847619538,7847619539,7847619540,7847619541,7847619538,,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,841053818,41.8927676,21.915679,7847619631,7847619632,7847619633,7847619634,7847619635,7847619631,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,841053830,41.8851375,21.9116839,7847619846,7847619847,7847619848,7847619849,7847619850,7847619846,,,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,841053835,41.8832004,21.9132414,7847619884,7847619883,7847619882,7847619889,7847619885,7847619886,7847619887,7847619888,7847619884,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,841053836,41.8818102,21.914666,7847619889,7847619890,7847619891,7847619892,7847619893,7847619894,7847619895,7847619896,7847619897,7847619898,7847619885,7847619889,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,841314185,41.897517,21.9214092,7849852355,7849852356,7849852357,7849852358,7849852359,7849852360,7849852361,7849852362,7849852363,7849852364,7849852365,7849852366,7849852355,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,841330582,41.8349967,21.9980039,7849931405,7849931406,7849931407,7849931408,7849931409,7849931416,7849931410,7849931411,7849931412,7849931413,7849931414,7849931415,7849931405,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,842015897,41.8801706,21.9128862,7846848971,7846848972,7855477297,7855477294,7855477293,7855477292,7846848970,7846848971,,,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grape,,,,,,,,,,,,,,
way,866130944,41.2382286,22.6925539,8073108208,2199546099,2199545553,2199546093,2199545545,2199545590,2199546138,2199546120,8073108209,8073108208,,,,,,,,,,,,,,,,,,,,,vineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
